screen_id,true_class,rank,component,score_total,score_mean,score_pct,bounds_image
3985,bad,0,Image,556.4131469726562,0.3548553233243981,17.9,"[87, 192, 136, 224]"
3985,bad,1,Image,228.03123474121094,0.3048545919000146,7.33,"[206, 0, 223, 44]"
3985,bad,2,Image,313.95953369140625,0.27982133127576314,10.1,"[0, 0, 34, 33]"
3985,bad,3,Image,1938.4027099609375,0.2791478556971396,62.35,"[0, 192, 224, 223]"
3985,bad,4,Image,72.33407592773438,0.14183152142693015,2.33,"[188, 204, 218, 221]"
49921,bad,0,Image,4954.41845703125,0.7134819206554219,13.63,"[0, 31, 224, 62]"
49921,bad,1,Image,4589.50146484375,0.6734411540489729,12.62,"[39, 62, 184, 109]"
49921,bad,2,Image,4240.4443359375,0.6106630668112759,11.66,"[0, 0, 224, 31]"
49921,bad,3,Background Image,19700.791015625,0.4208132052209715,54.19,"[0, 0, 224, 209]"
49921,bad,4,Image,2408.99609375,0.34691764022897464,6.63,"[0, 109, 224, 140]"
49921,bad,5,Icon,91.88585662841797,0.088778605438085,0.25,"[89, 140, 134, 163]"
49921,bad,6,Image,367.2475280761719,0.06305761127681522,1.01,"[0, 183, 224, 209]"
49921,bad,7,Icon,1.9343037605285645,0.03868607521057129,0.01,"[24, 176, 34, 181]"
49922,bad,0,Web View,18885.02734375,0.4173671177455357,99.95,"[0, 7, 224, 209]"
49922,bad,1,Icon,8.641645431518555,0.094963136610094,0.05,"[0, 202, 13, 209]"
49923,bad,0,Icon,158.87741088867188,0.4073779766376202,14.04,"[21, 139, 47, 154]"
49923,bad,1,Text,108.36690521240234,0.3870246614728655,9.58,"[72, 157, 100, 167]"
49923,bad,2,Text,86.21836853027344,0.35924320220947265,7.62,"[22, 157, 46, 167]"
49923,bad,3,Image,139.45664978027344,0.3575811532827524,12.32,"[124, 139, 150, 154]"
49923,bad,4,Text,125.84620666503906,0.34012488287848397,11.12,"[119, 157, 156, 167]"
49923,bad,5,Icon,132.0731964111328,0.3386492215670072,11.67,"[73, 139, 99, 154]"
49923,bad,6,Image,122.25225067138672,0.3358578315147987,10.8,"[73, 177, 99, 191]"
49923,bad,7,Icon,89.72822570800781,0.24650611458243904,7.93,"[21, 177, 47, 191]"
49923,bad,8,Icon,61.334007263183594,0.15726668529021434,5.42,"[176, 139, 202, 154]"
49923,bad,9,Text,35.75652313232422,0.1489855130513509,3.16,"[177, 157, 201, 167]"
49923,bad,10,Text,58.06452941894531,0.13726839106133643,5.13,"[62, 195, 109, 204]"
49923,bad,11,Text,13.595726013183594,0.107902587406219,1.2,"[27, 195, 41, 204]"
