screen_id,true_class,rank,component,score_total,score_mean,score_pct,bounds_image
3937,good,0,Icon,377.20587158203125,0.6985293918185764,17.68,"[184, 186, 214, 204]"
3937,good,1,Text,39.79657745361328,0.6029784462668679,1.87,"[210, 39, 221, 45]"
3937,good,2,Text,420.3635559082031,0.3892255147298177,19.7,"[28, 39, 208, 45]"
3937,good,3,Text,361.36053466796875,0.3226433345249721,16.94,"[0, 32, 224, 37]"
3937,good,4,Icon,124.65361785888672,0.31962466117663263,5.84,"[176, 8, 202, 23]"
3937,good,5,Text,437.84210205078125,0.2792360344711615,20.52,"[0, 24, 224, 31]"
3937,good,6,Icon,88.17677307128906,0.2672023426402699,4.13,"[202, 8, 224, 23]"
3937,good,7,Text,27.15656852722168,0.21725254821777343,1.27,"[28, 54, 53, 59]"
3937,good,8,Text,154.43858337402344,0.17470427983486814,7.24,"[58, 7, 110, 24]"
3937,good,9,Image,14.008039474487305,0.1539344997196407,0.66,"[42, 12, 55, 19]"
3937,good,10,Image,76.5505142211914,0.1338295703167682,3.59,"[0, 38, 26, 60]"
3937,good,11,Icon,12.097679138183594,0.023720939486634497,0.57,"[0, 7, 30, 24]"
3933,good,0,Background Image,21017.15234375,0.5071706646657819,24.77,"[0, 24, 224, 209]"
3933,good,1,Web View,21017.15234375,0.5071706646657819,24.77,"[0, 24, 224, 209]"
3933,good,2,Background Image,21017.15234375,0.5071706646657819,24.77,"[0, 24, 224, 209]"
3933,good,3,Web View,21017.15234375,0.5071706646657819,24.77,"[0, 24, 224, 209]"
3933,good,4,Icon,259.50933837890625,0.4924275870567481,0.31,"[184, 187, 215, 204]"
3933,good,5,Icon,172.01260375976562,0.4247224784191744,0.2,"[197, 8, 224, 23]"
3933,good,6,Text,280.25909423828125,0.2715688897657764,0.33,"[39, 8, 168, 16]"
3933,good,7,Text,28.18589210510254,0.2516597509384155,0.03,"[39, 16, 55, 23]"
3933,good,8,Icon,27.47189712524414,0.0538664649514591,0.03,"[0, 7, 30, 24]"
3936,good,0,Text,1613.4151611328125,0.7708624754576267,7.42,"[40, 100, 201, 113]"
3936,good,1,Text,1600.4344482421875,0.7646605103880495,7.36,"[40, 85, 201, 98]"
3936,good,2,Text,1460.066650390625,0.7557280799123318,6.72,"[40, 116, 201, 128]"
3936,good,3,Text,83.6549072265625,0.7469188145228794,0.38,"[205, 70, 221, 77]"
3936,good,4,Text,78.12945556640625,0.7440900530133928,0.36,"[206, 85, 221, 92]"
3936,good,5,Text,1544.83154296875,0.7380943826893216,7.11,"[40, 70, 201, 83]"
3936,good,6,Text,1408.41259765625,0.7289920277723861,6.48,"[40, 131, 201, 143]"
3936,good,7,Text,1316.6956787109375,0.6815195024383734,6.06,"[40, 146, 201, 158]"
3936,good,8,Text,75.31558227539062,0.6724605560302734,0.35,"[205, 100, 221, 107]"
3936,good,9,Text,73.8787841796875,0.6596320016043526,0.34,"[205, 55, 221, 62]"
3936,good,10,Text,1376.486572265625,0.6576620029936097,6.33,"[40, 55, 201, 68]"
3936,good,11,Text,1189.72412109375,0.6157992345205745,5.47,"[40, 161, 201, 173]"
3936,good,12,Text Button,830.595947265625,0.6143461148414386,3.82,"[81, 152, 185, 165]"
3936,good,13,Image,165.55166625976562,0.6131543194806134,0.76,"[20, 114, 38, 129]"
3936,good,14,Image,164.73809814453125,0.6101411042390046,0.76,"[20, 129, 38, 144]"
3936,good,15,Text,58.190452575683594,0.6061505476633707,0.27,"[205, 116, 221, 122]"
3936,good,16,Image,160.32177734375,0.5937843605324075,0.74,"[20, 99, 38, 114]"
3936,good,17,Image,154.44784545898438,0.5720290572554977,0.71,"[20, 144, 38, 159]"
3936,good,18,Text,1196.4283447265625,0.5716332272941054,5.5,"[40, 40, 201, 53]"
3936,good,19,Text,59.533592224121094,0.5669865926106771,0.27,"[206, 40, 221, 47]"
3936,good,20,Text,49.5472297668457,0.5505247751871745,0.23,"[206, 131, 221, 137]"
3936,good,21,Text Button,696.3547973632812,0.5410682186194882,3.2,"[86, 169, 185, 182]"
3936,good,22,Image,145.59991455078125,0.5392589427806713,0.67,"[20, 84, 38, 99]"
3936,good,23,Text,1038.130859375,0.5373348133410973,4.78,"[40, 176, 201, 188]"
3936,good,24,Image,134.6865234375,0.49883897569444446,0.62,"[20, 159, 38, 174]"
3936,good,25,Icon,237.249267578125,0.4984228310464811,1.09,"[185, 150, 213, 167]"
3936,good,26,Image,133.50575256347656,0.49446575023509837,0.61,"[20, 69, 38, 84]"
3936,good,27,Text,47.09220504760742,0.49054380257924396,0.22,"[205, 146, 221, 152]"
3936,good,28,Image,128.5168914794922,0.4759884869610822,0.59,"[20, 54, 38, 69]"
3936,good,29,Text,903.3724365234375,0.46758407687548525,4.16,"[40, 25, 201, 37]"
3936,good,30,Text,63.248390197753906,0.4650616926305434,0.29,"[61, 13, 95, 17]"
3936,good,31,Text,51.69203567504883,0.461536032812936,0.24,"[205, 25, 221, 32]"
3936,good,32,Text,850.44482421875,0.4401888324113613,3.91,"[40, 191, 201, 203]"
3936,good,33,Image,118.42037963867188,0.4385939986617477,0.54,"[20, 39, 38, 54]"
3936,good,34,Image,109.03031921386719,0.43265999688042533,0.5,"[20, 175, 38, 189]"
3936,good,35,Image,204.7498779296875,0.43014680237329306,0.94,"[185, 167, 213, 184]"
3936,good,36,Text,37.62934875488281,0.41810387505425345,0.17,"[206, 161, 221, 167]"
3936,good,37,Input,118.03004455566406,0.39343348185221355,0.54,"[0, 129, 20, 144]"
3936,good,38,Image,155.3314208984375,0.3835343725887346,0.71,"[197, 8, 224, 23]"
3936,good,39,Input,114.89984130859375,0.38299947102864584,0.53,"[0, 144, 20, 159]"
3936,good,40,Image,96.46857452392578,0.38281180366637213,0.44,"[20, 190, 38, 204]"
