screen_id,true_class,rank,component,score_total,score_mean,score_pct,bounds_image
16589,good,0,Text Button,556.2430419921875,0.6180478244357639,16.87,"[74, 197, 149, 209]"
16589,good,1,Text Button,477.5348205566406,0.5305942450629341,14.49,"[149, 197, 224, 209]"
16589,good,2,Text,1466.989013671875,0.4561533002711054,44.5,"[11, 24, 212, 40]"
16589,good,3,Text Button,361.29010009765625,0.40685822083069395,10.96,"[0, 197, 74, 209]"
16589,good,4,Text,244.0185546875,0.35885081571691174,7.4,"[69, 16, 154, 24]"
16589,good,5,Icon,57.639286041259766,0.2668485464873137,1.75,"[2, 0, 20, 12]"
16589,good,6,Icon,57.272666931152344,0.265151235792372,1.74,"[126, 0, 144, 12]"
16589,good,7,Icon,34.051361083984375,0.15764519020363135,1.03,"[150, 0, 168, 12]"
16589,good,8,Icon,25.721696853637695,0.1190819298779523,0.78,"[206, 0, 224, 12]"
16589,good,9,Text Button,15.749178886413574,0.09843236804008484,0.48,"[168, 3, 200, 8]"
16590,good,0,Text Button,627.4913330078125,0.9028652273493705,4.06,"[42, 50, 181, 55]"
16590,good,1,Text Button,621.40771484375,0.8941118199190647,4.02,"[42, 45, 181, 50]"
16590,good,2,Text Button,620.366943359375,0.8926143069919065,4.01,"[42, 55, 181, 60]"
16590,good,3,Text Button,613.111328125,0.8821745728417266,3.96,"[42, 60, 181, 65]"
16590,good,4,Text Button,605.8556518554688,0.871734750871178,3.92,"[42, 65, 181, 70]"
16590,good,5,Text Button,598.60009765625,0.8612951045413669,3.87,"[42, 70, 181, 75]"
16590,good,6,Text,422.987060546875,0.859729797859502,2.73,"[42, 82, 124, 88]"
16590,good,7,Text,589.5423583984375,0.8507104738794192,3.81,"[37, 37, 136, 44]"
16590,good,8,Text Button,591.2310180664062,0.8506921123257644,3.82,"[42, 75, 181, 80]"
16590,good,9,Text,481.5589599609375,0.8389528919180096,3.11,"[42, 88, 124, 95]"
16590,good,10,Text,539.10791015625,0.8106885867011279,3.49,"[37, 96, 132, 103]"
16590,good,11,Text,597.3516845703125,0.785989058645148,3.86,"[37, 103, 132, 111]"
16590,good,12,Text,223.3638458251953,0.7837327923691063,1.44,"[124, 83, 181, 88]"
16590,good,13,Text,216.60821533203125,0.7600288257264254,1.4,"[124, 90, 181, 95]"
16590,good,14,Icon,275.81988525390625,0.74951055775518,1.78,"[192, 29, 215, 45]"
16590,good,15,Text Button,506.78094482421875,0.739826196823677,3.28,"[43, 111, 180, 116]"
16590,good,16,Text,584.7299194335938,0.7382953528201941,3.78,"[37, 29, 136, 37]"
16590,good,17,Text Button,499.43096923828125,0.7290963054573449,3.23,"[43, 116, 180, 121]"
16590,good,18,Text,199.2215118408203,0.7244418612393466,1.29,"[125, 171, 180, 176]"
16590,good,19,Text Button,492.3664245605469,0.7187831015482437,3.18,"[43, 121, 180, 126]"
16590,good,20,Text Button,485.3018798828125,0.7084698976391424,3.14,"[43, 126, 180, 131]"
16590,good,21,Text,193.28598022460938,0.7028581099076705,1.25,"[125, 166, 180, 171]"
16590,good,22,Text Button,478.23736572265625,0.69815673828125,3.09,"[43, 131, 180, 136]"
16590,good,23,Text,398.64007568359375,0.6944949053721146,2.58,"[43, 153, 125, 160]"
16590,good,24,Text Button,471.17498779296875,0.6878466975079836,3.05,"[43, 136, 180, 141]"
16590,good,25,Text Button,465.02734375,0.6788720346715329,3.01,"[43, 141, 180, 146]"
16590,good,26,Text Button,463.3055419921875,0.6763584554630474,3.0,"[43, 146, 180, 151]"
16590,good,27,Text,277.12445068359375,0.6759132943502286,1.79,"[43, 160, 125, 165]"
16590,good,28,Text,185.81689453125,0.6756977982954545,1.2,"[125, 160, 180, 165]"
16590,good,29,Text,324.1690673828125,0.658880218257749,2.1,"[43, 165, 125, 171]"
16590,good,30,Text,179.5926513671875,0.6530641867897727,1.16,"[125, 155, 180, 160]"
16590,good,31,Text,263.05889892578125,0.641607070550686,1.7,"[43, 171, 125, 176]"
16590,good,32,Icon,158.49208068847656,0.5805570721189618,1.02,"[200, 13, 221, 26]"
16590,good,33,Icon,118.1626968383789,0.5470495223999023,0.76,"[206, 0, 224, 12]"
16590,good,34,Image,157.85147094726562,0.5279313409607546,1.02,"[11, 30, 34, 43]"
16590,good,35,Text,223.81539916992188,0.5075179119499362,1.45,"[28, 2, 91, 9]"
16590,good,36,Icon,184.586181640625,0.5015928848930027,1.19,"[192, 95, 215, 111]"
16590,good,37,Text Button,145.64743041992188,0.4871151519060932,0.94,"[100, 13, 123, 26]"
16590,good,38,Image,131.90093994140625,0.44114026736256273,0.85,"[11, 97, 34, 110]"
16590,good,39,Icon,87.46422576904297,0.4049269711529767,0.57,"[182, 0, 200, 12]"
16590,good,40,Icon,98.00965881347656,0.3590097392435039,0.63,"[2, 13, 23, 26]"
16590,good,41,Icon,71.66258239746094,0.3317712148030599,0.46,"[2, 0, 20, 12]"
16585,good,0,Text,177.85650634765625,0.9410397161251653,1.32,"[92, 47, 119, 54]"
16585,good,1,Text,174.2195281982422,0.9217964454933449,1.29,"[65, 47, 92, 54]"
16585,good,2,Text,456.0777282714844,0.8770725543682392,3.38,"[92, 54, 118, 74]"
16585,good,3,Text Button,1117.31689453125,0.8313369750976562,8.29,"[112, 197, 224, 209]"
16585,good,4,Text Button,411.42138671875,0.7911949744591347,3.05,"[79, 13, 119, 26]"
16585,good,5,Text,410.7572937011719,0.7899178725022536,3.05,"[92, 74, 118, 94]"
16585,good,6,Text,401.93182373046875,0.7729458148662861,2.98,"[65, 54, 91, 74]"
16585,good,7,Text,387.33465576171875,0.7448743380033053,2.87,"[92, 95, 118, 115]"
16585,good,8,Text,440.900390625,0.734833984375,3.27,"[119, 155, 149, 175]"
16585,good,9,Text,407.66650390625,0.6794441731770834,3.03,"[150, 155, 180, 175]"
